NEXT
213.28,398.40
201.29,395.48
193.56,394.94
NEXT
201.68,392.23
184.28,385.17
172.28,372.87
180.40,371.71
171.51,365.68
146.37,355.37
136.70,350.81
149.46,349.66
168.03,348.10
181.57,349.65
177.70,346.16
176.15,345.78
185.05,344.62
208.25,348.43
214.83,350.66
219.45,352.54
221.02,351.97
217.54,349.26
219.08,349.26
226.05,350.76
244.23,360.49
231.46,360.10
234.94,363.97
233.40,364.36
226.05,362.66
208.64,357.52
200.09,355.96
196.99,355.57
208.25,363.20
201.68,362.69
188.14,357.69
174.99,352.70
166.48,351.71
160.68,352.74
163.00,352.74
164.56,353.45
168.03,354.30
175.76,358.35
193.17,375.84
205.16,381.39
192.78,382.55
206.32,388.79
215.22,391.84
210.58,393.72
206.92,394.39
211.95,394.39
217.92,395.86
225.66,402.22
NEXT
41.95,59.16
69.88,59.16
73.04,58.58
75.90,56.94
78.12,54.49
79.58,51.39
79.81,50.28
79.99,49.23
79.58,44.79
77.83,40.70
75.31,36.66
72.63,32.52
89.16,32.52
92.44,21.06
67.48,21.06
64.10,21.76
60.88,23.57
58.25,26.38
56.62,29.83
56.26,31.23
56.26,31.58
56.97,36.02
58.95,40.23
61.58,44.09
64.15,47.71
45.22,47.71
41.95,59.16
41.95,59.16
NEXT
96.64,21.06
135.50,21.06
132.23,32.52
119.73,32.52
112.25,59.16
98.40,59.16
105.88,32.52
93.37,32.52
96.64,21.06
96.64,21.06
NEXT
145.55,43.15
153.56,43.15
152.92,31.11
145.55,43.15
145.55,43.15
NEXT
153.79,53.32
139.65,53.32
135.97,59.16
121.71,59.16
144.38,21.06
166.59,21.06
167.76,59.16
154.09,59.16
153.79,53.32
153.79,53.32
NEXT
190.78,37.60
200.19,37.60
203.17,36.96
204.51,35.09
204.63,34.50
204.16,33.04
201.59,32.52
192.18,32.52
190.78,37.60
190.78,37.60
NEXT
184.71,59.16
170.86,59.16
181.61,21.06
211.12,21.06
214.74,21.94
217.55,24.28
219.24,27.55
219.65,31.23
219.53,31.93
219.42,32.63
218.07,37.25
215.91,41.28
212.17,45.02
207.61,47.83
203.23,48.88
187.57,48.88
184.71,59.16
184.71,59.16
NEXT
282.70,35.50
282.00,21.06
269.73,21.06
260.67,35.50
260.03,21.06
246.35,21.06
247.52,59.16
261.31,59.16
269.61,44.14
269.49,59.16
283.28,59.16
305.96,21.06
291.70,21.06
282.70,35.50
282.70,35.50
NEXT
314.02,43.15
322.03,43.15
321.38,31.11
314.02,43.15
314.02,43.15
NEXT
322.26,53.32
308.12,53.32
304.44,59.16
290.18,59.16
312.85,21.06
335.06,21.06
336.23,59.16
322.55,59.16
322.26,53.32
322.26,53.32
NEXT
359.37,37.13
367.31,37.13
370.29,36.61
371.87,34.85
371.87,34.50
368.60,32.52
360.65,32.52
359.37,37.13
359.37,37.13
NEXT
353.17,59.16
339.32,59.16
350.08,21.06
379.70,21.06
382.74,21.88
385.25,24.04
386.83,27.02
387.18,30.41
387.07,31.11
386.89,31.81
385.90,35.20
384.20,39.18
381.51,42.74
377.83,45.66
373.10,47.71
388.64,47.71
385.37,59.16
362.99,59.16
360.19,57.82
358.08,54.90
356.80,51.33
356.33,47.83
353.17,59.16
353.17,59.16
NEXT
389.58,59.16
417.51,59.16
420.67,58.58
423.53,56.94
425.75,54.49
427.21,51.39
427.44,50.28
427.62,49.23
427.21,44.79
425.46,40.70
422.94,36.66
420.26,32.52
436.79,32.52
440.07,21.06
415.11,21.06
411.72,21.76
408.51,23.57
405.88,26.38
404.25,29.83
403.89,31.23
403.89,31.58
404.60,36.02
406.58,40.23
409.21,44.09
411.78,47.71
392.85,47.71
389.58,59.16
389.58,59.16
NEXT
146.71,750.21
141.15,758.75
139.69,758.52
136.10,760.47
136.56,763.26
129.32,768.75
129.07,768.37
128.32,765.18
126.65,762.11
125.60,760.86
122.69,757.56
118.10,754.31
112.47,753.46
108.79,753.31
101.85,753.51
95.35,755.47
92.89,757.36
88.94,761.74
86.68,765.91
86.27,768.09
86.28,769.56
88.05,774.16
88.13,774.50
87.50,774.72
83.01,773.65
80.39,772.89
74.65,770.00
68.34,765.54
65.36,763.08
63.95,761.91
62.57,760.44
59.14,755.88
56.31,751.62
57.43,751.34
59.96,749.26
60.14,745.10
58.71,740.72
55.91,738.98
52.26,739.33
50.56,739.15
48.65,734.10
47.40,728.73
47.38,728.21
48.63,728.33
53.21,730.25
58.10,731.85
60.51,732.73
63.49,734.18
64.34,734.48
67.86,735.55
72.46,736.71
74.57,737.23
78.27,738.25
79.52,738.58
85.45,739.88
86.37,740.00
87.64,740.18
95.70,742.15
103.91,744.14
104.82,744.26
107.65,744.67
113.69,746.23
113.87,746.28
117.81,747.05
118.72,747.09
121.99,747.62
125.10,747.89
125.64,748.00
130.21,748.50
131.26,748.79
134.15,748.96
135.05,748.93
139.07,749.45
139.80,749.54
146.71,750.21
NEXT
156.04,717.68
155.85,714.59
157.12,714.72
163.82,717.37
175.17,722.67
179.61,725.29
183.84,728.52
185.02,729.39
186.41,730.59
187.69,732.14
190.02,736.66
190.70,740.02
189.44,742.44
187.89,743.72
183.45,745.90
181.02,746.72
174.85,747.59
172.29,747.83
169.53,747.96
164.39,747.88
160.19,747.80
158.91,747.70
153.60,747.93
149.56,747.81
144.28,747.10
143.36,747.04
141.74,746.88
140.84,746.77
138.29,746.59
136.84,746.34
135.38,746.42
134.11,746.27
130.34,745.49
127.65,745.04
125.08,744.93
120.85,744.71
119.93,744.59
114.72,743.49
113.62,743.39
112.72,743.28
109.52,742.64
106.08,742.03
101.93,741.17
93.09,739.33
80.57,736.13
71.48,733.65
65.20,732.11
63.47,731.49
59.85,730.17
58.48,729.66
53.86,727.92
50.96,726.80
47.46,725.71
45.84,725.33
45.17,725.04
40.44,722.66
39.94,722.43
33.80,719.43
32.38,718.61
31.77,718.22
29.71,717.13
27.49,715.84
23.15,713.11
17.96,709.62
14.54,705.83
13.44,704.13
13.21,701.15
15.50,698.68
16.28,698.20
17.94,697.46
21.13,696.56
29.00,694.76
35.38,693.98
42.53,693.51
51.20,693.77
53.04,694.15
51.58,696.33
47.74,696.16
46.44,696.15
41.11,696.21
35.59,696.52
30.45,697.03
25.25,698.08
23.63,698.42
22.29,698.99
21.43,702.38
24.45,705.80
30.32,709.94
33.46,711.48
36.57,713.08
44.70,716.58
52.08,719.41
55.06,720.38
60.31,722.15
64.72,723.46
67.51,724.41
74.51,726.66
83.44,728.84
90.48,730.32
98.59,732.17
105.39,733.79
105.94,733.87
111.52,734.97
115.66,735.81
116.91,736.13
118.89,736.47
120.35,736.72
121.80,736.99
128.92,737.97
129.80,738.24
131.43,738.51
136.72,739.08
144.77,740.02
146.97,740.26
149.54,740.31
155.97,740.55
161.67,740.83
164.79,740.88
167.72,740.57
173.61,740.18
181.32,738.43
183.72,737.08
184.38,735.01
180.26,729.50
175.87,726.79
173.83,725.53
170.49,723.61
163.96,720.61
160.01,719.07
156.04,717.68
NEXT
127.27,769.94
124.54,771.52
124.19,771.67
117.51,774.24
116.63,774.48
115.55,774.70
110.91,775.80
106.50,776.10
101.75,775.94
99.19,775.76
96.82,775.57
91.56,774.75
90.40,773.89
88.57,770.70
88.26,767.82
89.86,763.36
94.02,758.73
97.76,756.39
103.86,755.16
104.59,755.17
108.23,755.05
114.66,755.54
118.87,756.75
120.14,757.79
122.52,760.36
126.30,764.85
127.33,768.88
127.27,769.94
NEXT
51.41,741.43
54.86,740.62
55.96,740.69
57.42,741.85
58.48,744.60
58.36,748.38
57.71,748.99
55.74,749.44
54.86,748.92
53.13,745.51
51.55,742.19
51.41,741.43
NEXT
139.67,760.17
138.57,761.39
137.68,762.38
137.33,761.07
139.20,759.78
139.67,760.17
NEXT
147.46,215.31
147.37,212.63
150.13,212.52
NEXT
156.46,201.87
155.21,205.52
150.13,212.52
136.20,222.91
NEXT
59.03,193.01
67.17,194.54
67.68,200.60
64.10,204.01
NEXT
55.78,179.54
59.03,193.01
60.85,198.01
64.10,204.01
65.98,207.52
77.10,219.87
91.83,227.46
98.35,228.26
103.86,229.45
127.40,227.62
133.61,225.03
137.06,220.47
129.40,209.69
117.30,206.52
104.86,209.20
97.66,218.42
98.35,228.26
NEXT
164.02,171.05
180.00,177.39
186.50,181.31
191.33,187.50
188.03,191.21
182.50,192.60
172.99,193.01
160.89,191.99
NEXT
163.97,166.99
163.68,179.50
163.42,183.50
160.89,191.99
154.95,192.03
137.92,189.95
77.31,176.60
55.11,168.32
NEXT
77.80,163.58
79.98,165.24
78.74,167.66
75.94,166.13
77.80,163.58
NEXT
148.08,158.16
149.89,159.90
148.39,162.46
146.56,160.72
148.08,158.16
NEXT
61.47,149.58
40.24,150.46
32.33,153.54
36.23,159.54
50.26,167.06
55.11,168.32
57.08,163.49
63.28,145.75
NEXT
91.33,138.39
96.34,138.04
100.35,138.47
105.49,140.27
108.67,144.98
107.96,152.99
98.35,162.01
89.84,160.59
85.37,155.70
84.03,149.03
85.97,142.59
91.33,138.39
NEXT
124.70,129.52
126.14,131.89
124.70,129.52
NEXT
151.62,141.21
159.44,151.99
163.97,166.99
173.99,169.60
196.32,183.09
200.44,188.63
200.28,194.96
188.79,200.59
174.99,202.01
169.98,201.73
156.46,201.87
152.95,201.49
115.88,196.28
110.87,195.21
103.36,193.69
75.80,186.57
46.75,175.39
31.46,167.67
24.56,162.20
20.85,155.49
24.70,150.13
31.72,147.93
38.23,146.63
56.77,145.48
63.28,145.75
74.30,134.64
91.33,126.26
108.21,122.43
125.40,123.81
137.92,129.97
134.07,134.20
133.13,139.98
140.05,146.44
149.43,145.73
151.59,140.99
148.20,136.31
137.92,129.97
